no,UserInfo_1,UserInfo_2,UserInfo_3,UserInfo_4,UserInfo_5,UserInfo_6,UserInfo_7,UserInfo_8,UserInfo_9,UserInfo_10,UserInfo_11,UserInfo_12,UserInfo_13,UserInfo_14,UserInfo_15,UserInfo_16,UserInfo_17,UserInfo_18,UserInfo_19,UserInfo_20,UserInfo_21,UserInfo_22,UserInfo_23,UserInfo_24,UserInfo_25,UserInfo_26,UserInfo_27,UserInfo_28,UserInfo_29,UserInfo_30,UserInfo_31,UserInfo_32,UserInfo_33,UserInfo_34,UserInfo_35,UserInfo_36,UserInfo_37,UserInfo_38,UserInfo_39,UserInfo_40,UserInfo_41,UserInfo_42,UserInfo_43,UserInfo_44,UserInfo_45,UserInfo_46,UserInfo_47,UserInfo_48,UserInfo_49,UserInfo_50,UserInfo_51,UserInfo_52,UserInfo_53,UserInfo_54,UserInfo_55,UserInfo_56,UserInfo_57,UserInfo_58,UserInfo_59,UserInfo_60,UserInfo_61,UserInfo_62,UserInfo_63,UserInfo_64,UserInfo_65,UserInfo_66,UserInfo_67,UserInfo_68,UserInfo_69,UserInfo_70,UserInfo_71,UserInfo_72,UserInfo_73,flag,UserInfo_74,UserInfo_75,UserInfo_76,UserInfo_77,UserInfo_78,UserInfo_79,UserInfo_80,UserInfo_81,UserInfo_82,UserInfo_83,UserInfo_84,UserInfo_85,UserInfo_86,UserInfo_87,UserInfo_88,UserInfo_89,UserInfo_90,UserInfo_91,UserInfo_92,UserInfo_93,UserInfo_94,UserInfo_95,UserInfo_96,UserInfo_97,UserInfo_98,UserInfo_99,UserInfo_100,UserInfo_101,UserInfo_102,UserInfo_103,UserInfo_104,UserInfo_105,UserInfo_106,UserInfo_107,UserInfo_108,UserInfo_109,UserInfo_110,UserInfo_111,UserInfo_112,UserInfo_113,UserInfo_114,UserInfo_115,UserInfo_116,UserInfo_117,UserInfo_118,UserInfo_119,UserInfo_120,UserInfo_121,UserInfo_122,UserInfo_123,UserInfo_124,UserInfo_125,UserInfo_126,UserInfo_127,UserInfo_128,UserInfo_129,UserInfo_130,UserInfo_131,UserInfo_132,UserInfo_133,UserInfo_134,UserInfo_135,UserInfo_136,UserInfo_137,UserInfo_138,UserInfo_139,UserInfo_140,UserInfo_141,UserInfo_142,UserInfo_143,UserInfo_144,UserInfo_145,UserInfo_146,UserInfo_147,UserInfo_148,UserInfo_149,UserInfo_150,UserInfo_151,UserInfo_152,UserInfo_153,UserInfo_154,UserInfo_155,UserInfo_156,UserInfo_157,UserInfo_158,UserInfo_159,UserInfo_160,UserInfo_161,UserInfo_162,UserInfo_163,UserInfo_164,UserInfo_165,UserInfo_166,UserInfo_167,UserInfo_168,UserInfo_169,UserInfo_170,UserInfo_171,UserInfo_172,UserInfo_173,UserInfo_174,UserInfo_175,UserInfo_176,UserInfo_177,UserInfo_178,UserInfo_179,UserInfo_180,UserInfo_181,UserInfo_182,UserInfo_183,UserInfo_184,UserInfo_185,UserInfo_186,UserInfo_187,UserInfo_188,UserInfo_189,UserInfo_190,UserInfo_191,UserInfo_192,UserInfo_193,UserInfo_194,UserInfo_195,UserInfo_196,UserInfo_197,UserInfo_198,UserInfo_199,UserInfo_200,UserInfo_201,UserInfo_202,UserInfo_203,UserInfo_204,UserInfo_205,UserInfo_206,UserInfo_207,UserInfo_208,UserInfo_209,UserInfo_210,UserInfo_211,UserInfo_212,UserInfo_213,UserInfo_214,UserInfo_215,UserInfo_216,UserInfo_217,UserInfo_218,UserInfo_219,UserInfo_220,UserInfo_221,UserInfo_222,UserInfo_223,UserInfo_224,UserInfo_225,UserInfo_226,UserInfo_227,UserInfo_228,UserInfo_229,UserInfo_230,UserInfo_231,UserInfo_232,UserInfo_233,UserInfo_234,UserInfo_235,UserInfo_236,UserInfo_237,UserInfo_238,UserInfo_239,UserInfo_240,UserInfo_241,UserInfo_242,UserInfo_243,UserInfo_244,UserInfo_245,UserInfo_246,UserInfo_247,UserInfo_248,UserInfo_249,UserInfo_250,UserInfo_251,UserInfo_252,UserInfo_253,UserInfo_254,UserInfo_255,UserInfo_256,UserInfo_257,UserInfo_258,UserInfo_259,UserInfo_260,UserInfo_261,UserInfo_262,UserInfo_263,UserInfo_264,UserInfo_265,UserInfo_266,UserInfo_267,UserInfo_268,UserInfo_269,UserInfo_270
13436,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13439,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,46000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
13444,,,0,0,,0,0,,,1,,1,1,0,225600,571,,,,0,,,,0,,0,9378.34,35,,0,0,,,,,,26,0,,2,,0,0,0,,0,0,3,,2,0,,,0,0,0,,0,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,1,,,108,0,0,,,0,,0,0,4,14.98,,,0,0,35,0,0,38387.37,0,0,0,,,0,1,2,2,,0,,0.928114583,,,,0,0,,,,1,,,0,,0,,0,107,,,0,9378.34,,,,0,,0,0,,,0,0,,217800,,0,1,0,0,1366.22,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,1,14705.12,,0,,,,,0,0,,,0,363.24,48331,,,1,0,0,,,,,,,0,,,0,9378.34,,,0,,0,,1,0,3,,0,0,5,0,0,,0,,,,5,0,,,0,4,,0,16000,,,,,,0,,,0,,4,1,0,,5,,,,,1,,0,3,0,,,0,
13455,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108800,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13456,,,0,0,,0,0,,,0,,2,1,0,,1932,0,,162.75,0,,,,0,5626.68,4,31476.06,-49939.01,,0,0,,,,,,9,0,,3,,0,1,0,,0,0,,22872.12,0,0,,,0,0,0,,,0,,0,,0,,0,0,160.1,,0,,,,27.87,0,0,227014,0,,,1,,,115,0,0,,,0,32.55,0,0,1,-4.01,,,0,0,23.48,0,0,,0,0,0,,48821.44,0,,,3,,0,,2.899897059,,1,,0,0,,,,1,,,0,,0,,0,,,,5626.68,31476.06,0,,,0,0,,0,1,,23.48,0,,124700,,1,0,0,200,1908.09,0,,,,,5626.68,,,0,0,,5626.68,0,,,,0,,,,0,0,0,0,0,,2,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,0,,0,0,,0,31476.06,,,0,,50383.92,,1,0,0,,0,0,6,0,0,,0,30000,,0,5,0,,,0,3,,0,6000,,,,,,0,,,0,,4,1,0,,6,,,,,,,0,3,0,,0,0,
13466,,,0,0,,0,0,,,0,,2,1,0,,,0,,2297.9,0,,,,0,,0,0,0,,0,0,,,,,,8,0,,1,,0,0,0,,0,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,460.65,0,0,,,,,1,,,,0,0,,,0,459.58,0,0,0,-166.38,,,0,0,97.27,0,0,,0,0,0,,,0,,,1,,0,,,,1,,0,0,,,,,,,0,,0,,0,,,,0,0,0,,,0,0,,0,1,,97.27,0,,,,0,3,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,0,,0,,,0,0,,,0,,0,,1,0,,,0,0,1,0,0,,0,,,0,3,0,,,0,0,,0,,,,,,,0,,,0,,,1,0,,1,,,,,,,0,1,0,,0,0,
13471,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13489,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
13490,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,69342,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,48540,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,70000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
13511,,,23390,0,,0,40000,23390,,0,,1,0,0,0,,0,,,0,,,,1,,0,12161,0,,0,0,,,,,,1,0,,2,,1,0,0,,11,0,,,1,0,,,0,0,0,,,0.2,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,25,0,0,0.2,,0,,0,0,0,760,,,0,0,0,0,0,4534,0,0,0,,,0,0,,2,,0,,,,,,0,0,,,,,,,0,,0,,0,24,,,0,1,1,,,0,0,,0,,,0,0,,,,0,0,0,0,0,0,,,,,1,40000,,0,0,,0,0,,,,0,,,,0,0,0,0,1,,0,,,0,0,,0,,,,,0,0,362210,,0,0,278040,,,1,0,0,1,,,,,0,0,,,0,0,,,0,0,0,,0,0,1,,0,1,2,0,0,,0,,,,0,0,,0.19,0,0,,0,172801,,,0,1,0,12160,,,0,,0,0,0,,2,,,,12160,,,0,2,0,,0.19,0,
13519,,,0,0,,0,0,,,0,,2,0,0,0,,,,,0,,,,0,,0,0,0,,0,0,,,,,,5,0,,,,0,0,0,,0,0,,,0,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,,,,1,,,98,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,29543.76,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,0,0,,,,0,,,0,,,0,0,,,,1,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,1,0,0,,0,0,2,0,0,,0,,,,0,0,,,0,0,,0,3001,,,,,,0,,,0,,4,2,0,,2,,,,,,,0,1,0,,,0,
13528,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
13534,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13551,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13553,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13565,,,0,0,,0,0,,,0,,2,0,0,,,,,,0,,,,0,,0,0,0,,0,0,,,,,,0,0,,6,,0,0,0,,0,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,,,,1,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,,,2,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,0,0,,,,0,,,0,,,0,0,,137895,,2,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,0,0,0,1,,,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,1,0,0,,1,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,,1,0,,2,,,,,,,0,2,0,,,0,
13572,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13580,,,0,0,,0,0,,,0,,2,0,0,,5383,0,,,0,,,,0,,0,0,-4924.5,,0,0,,,,,,9,0,,1,,0,0,0,,0,0,,14224.5,1,0,,,0,0,0,,,0,,0,,0,,0,0,99.57,,0,,,,0,0,0,,,,,0,,,,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,,0,0,0,,3374.67,0,,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,0,0,0,,,0,0,,0,,,0,0,,,,0,0,0,0,2404.08,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,1,0,,0,,,,,0,0,,,0,0,,,,0,0,0,,,,,,,0,0,,0,0,,,0,,4999.5,,1,0,0,,0,0,1,0,0,,0,25000,,,9,0,,,0,9,,0,5000,,,,,,0,,,0,,0,0,0,,1,,,,,1,,0,2,0,,0,0,
13586,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,5,,,,,,,,,,,,,,,,,
13592,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13595,,,0,0,,0,0,,,0,,2,1,0,,172,0,,,0,,,,0,,0,0,-5652.44,,0,0,,,,,,80,0,,4,,0,0,0,,0,0,3,15510.6,0,0,,,0,0,0,,0,0,,0,,0,,0,0,108.57,,1,,,,0,0,0,,0,,,1,,,26,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,,0,0,0,,5508.37,0,,,2,,0,,1.117148936,,,,0,0,,,,,,,0,,0,,0,,,,0,0,0,,,0,0,0,0,,,0,0,,,,0,0,0,0,1428.69,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,0,,0,0,,,0,,5652.44,,1,0,0,,0,0,3,0,0,,0,25000,,,5,0,,,0,5,,1,5000,,,,,,0,,,0,,0,2,0,,3,,,,,2,,0,2,0,,0,0,
13605,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
13628,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
13631,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13633,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,57500,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
13636,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13641,,,0,0,,0,0,,,0,,1,1,0,0,0,,,,0,,,,0,,0,19.9,0,,0,0,,,,,78.71,0,0,,,,0,0,0,,0,0,,,0,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,1,,,48,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,6430,0,0,0,,,0,0,,1,,0,,0.198666667,,,,0,0,,,,,,,0,,0,,0,29,,,0,19.9,,,,0,,,0,,,0,0,,,,1,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,47601,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,1,0,0,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,3000,,,,,,0,,,0,,5,1,0,,1,,,,,,,0,1,0,,,0,
13646,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,11000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
13650,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13661,,,0,0,,0,50000,,,0,,1,0,0,,,,,,0,,,,0,,0,9848.33,0,,0,0,,,,,,0,0,,1,,0,0,0,,0,0,,,0,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,,,,1,,,67,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,124,,,0,0,,,,0,,,0,,,0,0,,,,0,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,193484,,0,0,135439,,,1,0,0,1,,,,,0,0,,,0,0,,,0,,0,,1,0,2,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,50000,,,,,,9848.33,,,0,,5,1,0,,1,,,,,,,0,1,0,,,0,
13677,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6662,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,14000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
13715,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13716,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
13738,,0,34558,0,172,0,52000,34558,,0,30,98831,0,0,,8259,11578.19,,1505.1,11578.19,,1,4,0,3342.56,3,40803.55,0,,0,0,1,,,,,66,1,,,,0,2,0,,0,0,,20674.1,2,5,0,,,1,0,0,,0,300000,0,0,11578.19,,0,0,144.72,1,0,,,0,304.94,0,0,71820,0,0,,2,11578.19,,75,0,0,,,0,301.02,0,0,2,886.19,4,0,0,14143.19,223.84,0,0,,0,0,1,0,30463.1,0,,,4,,5,0,1.004341667,0,1,,0,0,,,,1,,,36098.55,,0,1,0,15,,0,3342.56,15168.36,0,188,,0,0,,0,1,,223.84,0,,88700,,1,0,1,0,1712.26,0,0,0,0,,3682.56,52000,0,0,0,0,3342.56,0,1,0,703144,0,,,,0,0,0,0,1,14143.19,3,,1,0,14143.19,,0,,728000,607980.52,0,0,0,,4,0,34693.8,49558,,,1,11578.19,0,,,,30,1,,4,0,188,1,14828.36,,0,1,,31407.41,,1,0,3,,4,1,9,0,0,11578.19,0,150000,,0,7,0,,,0,5,,0,30000,3,,,,,11492,,,0,0,4,2,0,0,9,,,,11492,,,0,10,0,,0,0,
13751,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
